disease	feature	k	estimate	se	p	I2	padj
GERD	PWY-5913	4	-0.10204215404209922	0.04717423073395535	0.030534181011850903	50.16963257645711	0.9697607697653836
GERD	PWY-5920	4	0.046666563937191534	0.16135355854073072	0.7724135601662502	8.957629623927637	0.9697607697653836
GERD	PWY-5941	2	0.22712882520696595	0.32639607402828363	0.4865110347647129	0	0.9697607697653836
GERD	PWY-5971	4	0.014644110595941489	0.05285941299032284	0.7817502808569402	0	0.9697607697653836
GERD	PWY-5989	4	0.04065999173264899	0.07717124498993706	0.5982768678361804	6.416721547701519	0.9697607697653836
GERD	PWY-6071	3	0.15666159357706233	0.36426712147121165	0.6671422605833808	0	0.9697607697653836
GERD	PWY-6107	2	0.5699891494443619	0.44588446768857254	0.20113178379240884	0	0.9697607697653836
GERD	PWY-6121	4	-0.009514364328546717	0.015623195368529167	0.5425312971568488	33.75491064910476	0.9697607697653836
GERD	PWY-6122	4	-0.006848277379285082	0.019099251758136388	0.7199223291413803	41.65302225553004	0.9697607697653836
GERD	PWY-6126	4	-0.009934113093758908	0.022398338970433338	0.6573895983597705	43.74869048421738	0.9697607697653836
GERD	PWY-6143	4	0.24914102207449557	0.31939179956909375	0.4353624609769526	53.98433742304324	0.9697607697653836
GERD	PWY-6147	4	0.007351009971699133	0.019743656103575518	0.7096526513399324	39.31660050731784	0.9697607697653836
GERD	PWY-6163	4	-0.002765554313022273	0.01278350469367577	0.8287245055525259	0	0.9697607697653836
GERD	PWY-6182	3	0.28629665961781736	0.3888455656839064	0.46156431064874986	0	0.9697607697653836
GERD	PWY-6185	3	0.21637829579251913	0.3633019207551232	0.5514504373746638	0	0.9697607697653836
GERD	PWY-6210	2	-0.19443539006443794	0.2582580192297791	0.45152646620993203	4.978749875535433	0.9697607697653836
GERD	PWY-6263	4	0.2218810113118998	0.18164407096139992	0.22189097734421417	25.43835605228955	0.9697607697653836
GERD	PWY-6269	4	0.03899194040838214	0.06479578785062556	0.5473295162527598	0	0.9697607697653836
GERD	PWY-6277	4	-0.006848277379285082	0.019099251758136388	0.7199223291413803	41.65302225553004	0.9697607697653836
GERD	PWY-6282	4	0.0347842528975241	0.07341980919410042	0.6356624738174841	2.6585410637413056	0.9697607697653836
GERD	PWY-6317	4	-0.04845761134634363	0.029217613235217096	0.09721520844877597	0	0.9697607697653836
GERD	PWY-6338	2	0.06284806720424573	0.3144310052185729	0.8415754327101266	0	0.9697607697653836
GERD	PWY-6353	4	0.2881670708785769	0.12333703868343499	0.019469384981069607	0	0.9697607697653836
GERD	PWY-6383	4	0.13000331977428248	0.30475865847794836	0.6696867705229639	81.65017770458192	0.9697607697653836
GERD	PWY-6385	4	-0.01319742942757137	0.0158883953789153	0.40618084744398153	21.920350976746782	0.9697607697653836
GERD	PWY-6386	4	-0.015796500455570843	0.015939789743837994	0.3216804087094293	22.748169414554173	0.9697607697653836
GERD	PWY-6387	4	-0.013545579807585504	0.016024360669843946	0.3979368216351633	20.853089378264617	0.9697607697653836
GERD	PWY-6396	4	0.04859252624485531	0.22527208172319674	0.8292169704196118	60.715423802614026	0.9697607697653836
GERD	PWY-6397	4	0.22160662423154337	0.26267910093968977	0.39887054647880354	0	0.9697607697653836
GERD	PWY-6467	4	0.037293521908583226	0.048920994404738655	0.4458681928804881	19.854136169868294	0.9697607697653836
GERD	PWY-6471	4	0.02251587898098663	0.11814995122757051	0.8488622122614764	60.854720320841984	0.9697607697653836
GERD	PWY-6478	4	0.402347058244212	0.24221097717205745	0.09668473927532574	65.87267652670988	0.9697607697653836
GERD	PWY-6505	2	-0.2088324096072001	0.24619683021951277	0.3963079200240845	0	0.9697607697653836
GERD	PWY-6507	4	0.06383981601914537	0.16786263335430038	0.7037154108960726	68.3551692545812	0.9697607697653836
GERD	PWY-6519	4	-0.10323772308944751	0.09508427162183135	0.27758972848988395	7.0014763719064605	0.9697607697653836
GERD	PWY-6545	4	0.2117742875797561	0.11176618678034524	0.0581192389546281	1.3308268300583452	0.9697607697653836
GERD	PWY-6562	4	-0.1943598745750125	0.23282993833601104	0.4038461874456926	0	0.9697607697653836
GERD	PWY-6572	4	0.37419221117085455	0.3934858565862355	0.34162093897644	72.55331519167035	0.9697607697653836
GERD	PWY-6588	4	0.19487180992231992	0.1267075121602852	0.12405699716309868	0	0.9697607697653836
GERD	PWY-6590	4	0.04143577044766804	0.11431456300599485	0.716999721729358	0	0.9697607697653836
GERD	PWY-6608	4	0.20535459542280993	0.12035063166467448	0.08795175472429921	0	0.9697607697653836
GERD	PWY-6609	4	-0.032168324762697154	0.020275077533926995	0.11260453335827468	0	0.9697607697653836
GERD	PWY-6612	4	-0.016548830000458942	0.016014982665090625	0.3014475072436809	28.515362221954078	0.9697607697653836
GERD	PWY-6628	4	0.04857676889364304	0.03747198305271411	0.194855263713431	0	0.9697607697653836
GERD	PWY-6629	2	-0.2662424618673109	0.7541664628285211	0.7240668689701231	0	0.9697607697653836
GERD	PWY-6630	4	0.05134706152340139	0.03668430915639872	0.16160289617757606	0	0.9697607697653836
GERD	PWY-6641	2	-0.2015038584530272	0.5612264441583286	0.7195636784047488	81.65232373273471	0.9697607697653836
GERD	PWY-6690	3	0.0735535334413735	0.1799628044060278	0.6827486783514138	0	0.9697607697653836
GERD	PWY-6700	4	-0.011691315167544646	0.045607753025690166	0.7976845252671039	76.60644085046201	0.9697607697653836
GERD	PWY-6703	4	-0.016815654612840115	0.032213345499127244	0.6016641000989158	0	0.9697607697653836
GERD	PWY-6708	4	-0.048100462986812725	0.1965933585253557	0.8067120927410135	9.668635593161058	0.9697607697653836
GERD	PWY-6713	2	0.3203262312111626	0.2794279396636446	0.25164442296203965	0	0.9697607697653836
GERD	PWY-6728	3	-0.2061155166907335	0.33426748891075037	0.5374863909852865	0	0.9697607697653836
GERD	PWY-6749	4	0.5282983377172117	0.5292277802318167	0.31816116375244674	73.8580850315658	0.9697607697653836
GERD	PWY-6876	4	-0.05673568696649725	0.18525368648761323	0.7594071321802278	0	0.9697607697653836
GERD	PWY-6891	4	-0.1541906911281184	0.20120178640989164	0.4434689557035061	56.83470896275773	0.9697607697653836
GERD	PWY-6892	4	-0.029423259667796235	0.08570028596449088	0.7313521408846841	40.35984980627969	0.9697607697653836
GERD	PWY-6895	4	-0.1213355158913832	0.173709416366499	0.4848663984935751	70.94643049620962	0.9697607697653836
GERD	PWY-6897	4	-0.02213778241972458	0.07619524272234861	0.771402987595407	82.53959854546555	0.9697607697653836
GERD	PWY-6901	4	0.08599806700471153	0.08947551001039321	0.336484166002219	0	0.9697607697653836
GERD	PWY-6969	4	0.03003946849308091	0.041887505718669595	0.4732838481453813	0	0.9697607697653836
GERD	PWY-7003	4	0.21983328419359532	0.25407091105761664	0.3869049818918331	66.67146351290508	0.9697607697653836
GERD	PWY-7007	4	-0.26383612433651704	0.42964545188289543	0.5391633169183085	49.793598000476855	0.9697607697653836
GERD	PWY-7013	4	0.10668234076762681	0.17781348066783614	0.548527777976163	0	0.9697607697653836
GERD	PWY-7031	4	0.3115095880583406	0.3290021192460728	0.34372461979265573	42.96903298731493	0.9697607697653836
GERD	PWY-7090	4	-0.1343646078011429	0.26961120040512243	0.618227266746131	37.75238184500471	0.9697607697653836
GERD	PWY-7094	4	0.09813245863379763	0.19022124824673722	0.6059341069738795	0	0.9697607697653836
GERD	PWY-7097	2	0.06284806720424573	0.3144310052185729	0.8415754327101266	0	0.9697607697653836
GERD	PWY-7098	2	0.06216061520610349	0.3142009530604214	0.8431724937189821	0	0.9697607697653836
GERD	PWY-7111	4	0.06287285249276642	0.0651271743609613	0.33435158679779237	82.10710359004459	0.9697607697653836
GERD	PWY-7159	4	0.21194435802633882	0.16217863338244826	0.19126112363022113	0	0.9697607697653836
GERD	PWY-7187	4	-0.013521479676273637	0.028916181969120013	0.6400639124671312	70.64727114927767	0.9697607697653836
GERD	PWY-7196	4	-0.008594021519361362	0.014248662371603412	0.5464116698171949	0	0.9697607697653836
GERD	PWY-7198	4	-0.1345004749039725	0.30853279465299444	0.6628833469378963	0	0.9697607697653836
GERD	PWY-7199	4	-0.023455537161045707	0.025929421147257384	0.365681774846066	0	0.9697607697653836
GERD	PWY-7200	4	-0.018101948601774248	0.014352258951051801	0.2072147239666588	0	0.9697607697653836
GERD	PWY-7208	4	0.010294516239804135	0.020760350385674912	0.6199833704793141	41.40624705700451	0.9697607697653836
GERD	PWY-7210	4	-0.13313071849037805	0.3077466400564945	0.6653065180350224	0	0.9697607697653836
GERD	PWY-7211	4	0.020068812277963935	0.029245810237317416	0.4925797261243359	17.337797088140814	0.9697607697653836
GERD	PWY-7219	4	-0.009188759182913668	0.01694824833110211	0.5877043512226898	36.19747262018859	0.9697607697653836
GERD	PWY-7220	4	-0.021729552815999406	0.027898744835651794	0.4360550849636734	32.382349792077264	0.9697607697653836
GERD	PWY-7221	4	0.003901781948599376	0.01837937206841536	0.8318797331545659	34.343998921423484	0.9697607697653836
GERD	PWY-7222	4	-0.021729552815999406	0.027898744835651794	0.4360550849636734	32.382349792077264	0.9697607697653836
GERD	PWY-7229	4	-0.01174781803656204	0.019772811172675635	0.5524184789514917	36.13130989173604	0.9697607697653836
GERD	PWY-7234	4	-0.03169604179575835	0.06421779122796087	0.6216091597789859	74.58908607964982	0.9697607697653836
GERD	PWY-7237	4	0.10640432135000663	0.2298298888036901	0.6433859403324571	55.13914101076252	0.9697607697653836
GERD	PWY-7242	4	0.07128595253176194	0.1257133309031414	0.5706790863800215	49.41596408290883	0.9697607697653836
GERD	PWY-7254	4	0.10004865576898746	0.05583903980230374	0.07317573005617374	0	0.9697607697653836
GERD	PWY-7255	3	-0.0877762588608862	0.2489727161378932	0.7244230335689221	23.748136235373543	0.9697607697653836
GERD	PWY-7295	2	0.3313830269073964	0.28609493325168484	0.24674267840709668	0	0.9697607697653836
GERD	PWY-7315	4	0.7088715916413595	0.3529436686600042	0.04459492859857971	0	0.9697607697653836
GERD	PWY-7323	4	0.04378308187315886	0.08148819674678955	0.5910648655030881	35.44098443567804	0.9697607697653836
GERD	PWY-7328	4	0.08323183207797771	0.10731337829359965	0.43798753468295354	37.87921595182306	0.9697607697653836
GERD	PWY-7332	4	0.07878594704098223	0.21845869084410902	0.7183651444334747	15.651299569764138	0.9697607697653836
GERD	PWY-7347	2	0.06221606627324176	0.12076664616081785	0.6064301045233231	0	0.9697607697653836
GERD	PWY-7371	4	0.23472254883099503	0.18621236814108816	0.20748544921944792	21.60784036189457	0.9697607697653836
GERD	PWY-7373	4	0.15584401064203335	0.2594508494788432	0.5480606544934716	48.44163144300422	0.9697607697653836
GERD	PWY-7374	4	-0.07696252273727201	0.2361801063117406	0.7445274829255932	0	0.9697607697653836
GERD	PWY-7376	4	0.12440710315675282	0.2761870589909993	0.6523895427149887	41.59111778773968	0.9697607697653836
GERD	PWY-7377	4	0.09839963081761365	0.06978323967536626	0.15851741504605055	0	0.9697607697653836
GERD	PWY-7392	4	0.03486966025198653	0.06193420899665221	0.5734271812732294	44.516477157512924	0.9697607697653836
GERD	PWY-7400	4	0.015611401637910152	0.04643056349260405	0.7366965665616805	36.266776710948854	0.9697607697653836
GERD	PWY-7446	2	-0.5065559988143931	0.7498063126334296	0.49930577609913107	0	0.9697607697653836
GERD	PWY-7456	4	0.31989363197240284	0.2047562038874016	0.1182138652613319	38.07233427117424	0.9697607697653836
GERD	PWY-7539	4	0.014614613614182757	0.025397353988981016	0.5649948169281747	43.55926160139407	0.9697607697653836
GERD	PWY-7616	3	0.3074183034557407	0.37892072979146996	0.4171935382831165	0	0.9697607697653836
GERD	PWY-7663	4	-0.008041675571120729	0.017776169997555272	0.6509915333245697	40.36355588840124	0.9697607697653836
GERD	PWY-7664	4	0.02895852772713506	0.06214008248034331	0.6412011100803756	0	0.9697607697653836
GERD	PWY-841	4	-0.008197792357586726	0.017238621935092027	0.6343964218730729	54.50684532950079	0.9697607697653836
GERD	PWY-922	4	0.09244958944829063	0.17208057712759117	0.5910977498618477	70.31746611903776	0.9697607697653836
GERD	PWY0-1061	4	-0.04341664808177092	0.04809132261600658	0.36663423640929205	16.084547271931488	0.9697607697653836
GERD	PWY0-1241	4	0.08495751385425404	0.10145387699662282	0.4023675594031262	30.876594102744225	0.9697607697653836
GERD	PWY0-1261	4	-0.06807626337437353	0.08824692387068124	0.44045250911939876	32.50632144302772	0.9697607697653836
GERD	PWY0-1277	3	0.07854063087200995	0.1534475225369278	0.6087627607137855	0	0.9697607697653836
GERD	PWY0-1296	4	0.0390924417932994	0.07369911953916397	0.5958117818593653	38.88313608560801	0.9697607697653836
GERD	PWY0-1297	4	0.03917392392488072	0.06474948700453213	0.5451740270652303	33.193248735048996	0.9697607697653836
GERD	PWY0-1298	4	0.04204371020295579	0.06646542759610506	0.527017680353024	39.27406072572172	0.9697607697653836
GERD	PWY0-1319	4	-0.028039397144518613	0.01581222421279839	0.07618340874754913	17.00546428974088	0.9697607697653836
GERD	PWY0-1338	2	-0.39811059718379066	0.7246375439447126	0.5827359634198901	0	0.9697607697653836
GERD	PWY0-1415	4	0.09319597652731679	0.066930082441892	0.16378986563560272	0	0.9697607697653836
GERD	PWY0-1479	4	-0.11981767907393129	0.11555084327586675	0.2997703240987682	23.69079117714698	0.9697607697653836
GERD	PWY0-1533	3	0.5342183182899886	0.38720285025385376	0.16768337184514884	0	0.9697607697653836
GERD	PWY0-162	4	0.005039090091956702	0.024097992983280483	0.8343637037070337	67.25543375295887	0.9697607697653836
GERD	PWY0-166	4	-0.01280907631615044	0.03230341920648346	0.6917186132039969	74.8115948625766	0.9697607697653836
GERD	PWY0-321	3	0.33549412009787377	0.38265136560109136	0.38061600329053996	0	0.9697607697653836
GERD	PWY0-41	4	-0.24837225973919969	0.25287474528150766	0.32600388913692274	0	0.9697607697653836
GERD	PWY0-42	4	0.24595001257878174	0.25551430027033545	0.33576411997903755	0	0.9697607697653836
GERD	PWY0-781	4	0.02056570947270524	0.024740363082549323	0.4058259612541155	53.652260408517286	0.9697607697653836
GERD	PWY0-845	4	-0.35364285992490974	0.22734505595394255	0.11981905279080085	57.80883917563808	0.9697607697653836
GERD	PWY0-862	4	0.03432009807855893	0.046964814072383114	0.46492458199692965	0	0.9697607697653836
GERD	PWY1G-0	4	0.17704976898069089	0.4951109560352197	0.7206455640164163	81.94978835788325	0.9697607697653836
GERD	PWY490-3	4	0.31836058259149136	0.1807951311000211	0.07825679415087956	0	0.9697607697653836
GERD	PWY4FS-7	4	-0.034448443962129725	0.027044479439787977	0.20274497435389083	47.41672307972535	0.9697607697653836
GERD	PWY4FS-8	4	-0.03444844396212974	0.027044479439787963	0.20274497435389036	47.41672307972532	0.9697607697653836
GERD	PWYG-321	4	0.0381996436957412	0.06151706958695602	0.534625897337711	0	0.9697607697653836
GERD	PYRIDNUCSAL-PWY	4	0.05167394380926996	0.04135860577876994	0.21151437346539598	0	0.9697607697653836
GERD	PYRIDNUCSYN-PWY	4	0.09734305062088959	0.05259516116103583	0.06419853263293303	4.128165270524649	0.9697607697653836
GERD	PYRIDOXSYN-PWY	4	-0.40423459857535227	0.24652952447127102	0.10106744309650678	51.14511440458021	0.9697607697653836
GERD	REDCITCYC	4	0.10994496221668228	0.11855679339988616	0.3537390636462882	0	0.9697607697653836
GERD	RHAMCAT-PWY	4	0.18385035133095323	0.15464564431731728	0.23449901133925072	46.72035392929514	0.9697607697653836
GERD	RIBOSYN2-PWY	4	0.02145843052118747	0.023486435313791684	0.3608996903159703	21.727326026656403	0.9697607697653836
GERD	RUMP-PWY	4	0.37845766449883855	0.23980675732789838	0.11452480351165072	0	0.9697607697653836
GERD	SALVADEHYPOX-PWY	4	0.31042318890799914	0.1298137011632584	0.016788939107268606	0	0.9697607697653836
GERD	SER-GLYSYN-PWY	4	-0.01083747505818143	0.02778930953392532	0.6965460108331694	49.57042360307154	0.9697607697653836
GERD	SO4ASSIM-PWY	4	-0.0398623393040802	0.1747981490993362	0.819609053878704	30.034048769381208	0.9697607697653836
GERD	SUCSYN-PWY	2	0.06217145789872568	0.12070523056758375	0.606505177713494	0	0.9697607697653836
GERD	TCA	4	0.03905304541800268	0.04126695757496289	0.34396935600415945	0	0.9697607697653836
GERD	TCA-GLYOX-BYPASS	4	-0.10606466106395532	0.19740026920517223	0.5910551699657576	11.817803898989247	0.9697607697653836
GERD	TEICHOICACID-PWY	4	0.21501367336584962	0.26476357387578386	0.41673604097468375	57.287547860748326	0.9697607697653836
GERD	THISYN-PWY	4	-0.030496914598491177	0.08537876423415815	0.720945417488402	74.1876161236339	0.9697607697653836
GERD	THREOCAT-PWY	3	-0.07632357250171709	0.32606419147323934	0.8149265232776455	0	0.9697607697653836
GERD	TRNA-CHARGING-PWY	4	-0.010890216277306065	0.015590445549566134	0.48485292675242614	18.210636314535837	0.9697607697653836
GERD	TRPSYN-PWY	4	0.055919049455921625	0.030040068834270288	0.06267613064097845	0	0.9697607697653836
GERD	TYRFUMCAT-PWY	4	0.06046537622196799	0.19587466081285249	0.7575541387452487	0	0.9697607697653836
GERD	UBISYN-PWY	4	-0.05322483706187156	0.19294449092803206	0.7826589025588855	7.420567373804947	0.9697607697653836
GERD	VALSYN-PWY	4	0.0533620404095707	0.04487188051259016	0.2343574666261143	77.9118085250366	0.9697607697653836
GERD	P161-PWY	4	-0.014137192233864523	0.07634840734245864	0.8530981883787052	34.277714693676536	0.9698627412592361
GERD	PWY-7391	4	0.029092795176762824	0.15820417823281732	0.8540966315598578	0	0.9698627412592361
IBS-D	GLYCOLYSIS	2	6.455159408184476e-4	0.019245434063184727	0.9732429705222211	0	0.9798189365392631
IBS-D	P164-PWY	2	-0.007217051142904222	0.18546682477738682	0.9689598353564343	0	0.9798189365392631
IBS-D	PWY-6895	2	0.00627315607158456	0.18656534327159105	0.9731766292190533	49.61385243629773	0.9798189365392631
IBS-D	TRPSYN-PWY	2	-0.005749578475949105	0.15025465419397857	0.9694759498528343	88.65711072339386	0.9798189365392631
IBS-D	PWY-6608	2	0.0056960172966335	0.19920814247521176	0.9771889592643547	0	0.9804791577803964
GERD	AEROBACTINSYN-PWY	2	0.05286479424585168	0.37698030100562685	0.8884764951295536	0	0.9827772870184722
GERD	OANTIGEN-PWY	4	-0.004455943814687297	0.0287917443580711	0.8770068721850245	78.58854005424404	0.9827772870184722
GERD	PWY-5840	4	-0.00670717459308498	0.04724629642007047	0.8871100904368583	0	0.9827772870184722
GERD	PWY-5918	4	-0.0052898002934446305	0.03634132834002273	0.8842696910692747	30.899952399052566	0.9827772870184722
GERD	PWY-6737	4	-0.00532720676802215	0.03354311231026528	0.873813282578124	35.84273993771544	0.9827772870184722
GERD	PWY-6906	2	0.026421008061490642	0.16552684958728783	0.8731822682839985	0	0.9827772870184722
GERD	PWY-6944	2	0.04443074662537119	0.3181424357880185	0.888931180035276	0	0.9827772870184722
GERD	PWY0-1586	4	-0.012972401720322026	0.08329568376188141	0.8762386105720964	67.42529962736248	0.9827772870184722
GERD	SULFATE-CYS-PWY	4	-0.020539051987321158	0.14268567036944216	0.8855429978194471	33.461792010697494	0.9827772870184722
GERD	PWY-7228	4	0.004300536000755227	0.031766383257986835	0.8923113606935286	63.41847345063368	0.9836297747995915
GERD	ARGORNPROST-PWY	4	0.017824583813047377	0.13659384515047837	0.8961761419045248	53.62523315249892	0.9850099285656148
GERD	HEXITOLDEGSUPER-PWY	4	0.008698946986531501	0.07013900814766899	0.9012959717883857	0	0.9877575039657599
GERD	PWY-5741	3	0.026276530221338842	0.22884945263724668	0.9085876712617778	0	0.9899929250453474
GERD	PWY-7431	4	0.03514823615529848	0.30427020613699524	0.9080357249728016	0	0.9899929250453474
GERD	ANAEROFRUCAT-PWY	4	-0.004460450095403771	0.04029015022294118	0.9118477415940212	71.8723495622025	0.9903632038679442
GERD	PWY-5973	4	-0.0025700918613503726	0.02384884862881852	0.9141814189550255	75.76169600113842	0.9903632038679442
GERD	METH-ACETATE-PWY	4	-0.0319535473171169	0.333697251408141	0.9237142843405357	0	0.9926838081738907
GERD	NONMEVIPP-PWY	4	0.0034159194352162002	0.04512750028888695	0.9396618721110357	58.23604274318466	0.9926838081738907
GERD	PWY-4361	2	-0.010174594214510967	0.12014546588517139	0.9325113222145605	0	0.9926838081738907
GERD	PWY-5345	4	-0.012232770670066617	0.1325383118973623	0.9264627786143839	29.819927232335964	0.9926838081738907
GERD	PWY-6151	4	0.0017938480780860522	0.023840796091721836	0.9400215371832333	37.19276306409335	0.9926838081738907
GERD	PWY-7184	4	-0.0031026545450957366	0.036694000233612134	0.9326153196519453	58.75015899796951	0.9926838081738907
GERD	PWY-7527	2	-0.010035156321355716	0.1200414153848755	0.9333764937786024	0	0.9926838081738907
GERD	PWY-7560	4	0.0034159194352162002	0.04512750028888695	0.9396618721110357	58.23604274318466	0.9926838081738907
GERD	THRESYN-PWY	4	0.0012543023386002855	0.01426034890929872	0.9299105834785019	33.77363600541287	0.9926838081738907
GERD	PWY-5419	4	0.026309340846660534	0.37493395266325097	0.9440578735195554	43.18224341985467	0.9941615036784145
GERD	FAO-PWY	4	0.002586048778035699	0.1843949754361557	0.9888104285323849	13.38166505078926	0.9978416087110907
GERD	HISDEG-PWY	4	-0.005195260167183392	0.13255521587373412	0.968736372646964	62.93766938604734	0.9978416087110907
GERD	METHGLYUT-PWY	3	0.017267352229135776	0.335806958486686	0.9589904722367201	0	0.9978416087110907
GERD	P341-PWY	4	-0.0029241183620554445	0.3130811875755026	0.9925480192749575	0	0.9978416087110907
GERD	PWY-1622	3	0.0036210800096735177	0.17461575810166136	0.9834551199800206	0	0.9978416087110907
GERD	PWY-5028	3	-0.02146497730505488	0.3587295848227965	0.952286177884733	0	0.9978416087110907
GERD	PWY-5183	2	-0.002486136444511799	0.2158334803048493	0.9908095536549952	0	0.9978416087110907
GERD	PWY-5384	4	0.0031345361275396076	0.0886461386867816	0.9717926021967438	0	0.9978416087110907
GERD	PWY-5415	4	0.008612877488630113	0.26546931888665476	0.9741180013318892	0	0.9978416087110907
GERD	PWY-6123	4	-0.0010965956257321732	0.022872097754270782	0.961760323226833	51.03129385911898	0.9978416087110907
GERD	PWY-6125	4	-0.0010124849286958656	0.027400056470801498	0.9705233350063825	61.202624442699396	0.9978416087110907
GERD	PWY-621	4	-7.721596927857764e-4	0.04100363663651635	0.984975530561028	0	0.9978416087110907
GERD	PWY-6339	2	0.0054541232543853626	0.2433525368748235	0.9821189600352372	0	0.9978416087110907
GERD	PWY-6470	4	0.002103057005150913	0.1387333537886754	0.9879053421152693	32.826888766612214	0.9978416087110907
GERD	PWY-7197	4	-0.0021447448432855253	0.041864820719111365	0.959142054863723	63.74462770479313	0.9978416087110907
GERD	PWY-722	3	0.00848811307413564	0.24759712452839297	0.9726523155463556	0	0.9978416087110907
GERD	UDPNAGSYN-PWY	4	-0.0015942973074582624	0.04436175938368112	0.9713313572590934	78.0122868801172	0.9978416087110907
IBS-D	PWY-6396	2	5.679475699454442e-4	0.3023468274444357	0.9985012036185992	0	0.9985012036185992
GERD	ANAGLYCOLYSIS-PWY	4	1.1118058773498633e-4	0.021972167753932216	0.9959626698260339	45.962518833397226	0.998611506713869
GERD	PWY-5695	4	-3.0460756179967116e-5	0.0246574352768504	0.9990143272967488	0	0.9990143272967488
